[2026-04-10T22:23:17,845-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 1ms    /manage/react/js/31609.83bceef416720ce3a5aa.js
[2026-04-10T22:23:17,846-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 2ms    /manage/react/js/web-socket-manager.a1fc10ccfcd1a47e84d2.js
[2026-04-10T22:23:17,851-07:00] [     172.19.0.1 -> webapi-4  ] GET   206 11ms   /manage/react/images/networkServerUpgrade/unifi_os_server.mp4
[2026-04-10T22:23:17,859-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 2ms    /manage/react/js/27853.21ba3e45a4197adb9e61.js
[2026-04-10T22:23:17,859-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 2ms    /manage/react/js/default-toasts.4baee1f5e45b8875fc75.js
[2026-04-10T22:23:17,861-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 2ms    /manage/react/js/64023.df6737892c99d7044f29.js
[2026-04-10T22:23:17,866-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 2ms    /manage/react/js/17147.92dee9908ad31bd68e48.js
[2026-04-10T22:23:17,866-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 2ms    /manage/react/js/51272.ebbe17005160cb4fa69f.js
[2026-04-10T22:23:17,867-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 2ms    /manage/react/js/18195.ea13796f73e62145d24b.js
[2026-04-10T22:23:17,870-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 2ms    /manage/react/js/93841.820cdb160f764c742d14.js
[2026-04-10T22:23:17,872-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 1ms    /manage/react/js/79106.3afe4efc958e425d799c.js
[2026-04-10T22:23:17,873-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 2ms    /manage/react/js/33606.c0a2983d54eb68e9c87a.js
[2026-04-10T22:23:17,873-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 1ms    /manage/react/js/38877.6a92247a745f766c1445.js
[2026-04-10T22:23:17,880-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 3ms    /manage/react/js/31773.4b6a905cd936714f3264.js
[2026-04-10T22:23:17,879-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 3ms    /manage/react/js/338.7a3d3f7a90d1eb27d32c.js
[2026-04-10T22:23:17,879-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 3ms    /manage/react/js/43375.00b4995ea1d47b08903a.js
[2026-04-10T22:23:17,885-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 1ms    /manage/react/js/13783.816c8706e3dfb386515a.js
[2026-04-10T22:23:17,885-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 2ms    /manage/react/js/19663.31e04be242cc219b6bb6.js
[2026-04-10T22:23:17,886-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 2ms    /manage/react/js/91870.871ab830c226071b8797.js
[2026-04-10T22:23:17,889-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 2ms    /manage/react/js/2309.3e187045c09cb190e7e3.js
[2026-04-10T22:23:17,891-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 4ms    /manage/react/js/95342.6f7c0b0340d8f0b1e505.js
[2026-04-10T22:23:17,892-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 1ms    /manage/react/js/77253.8ad6ced9515d92ec5a71.js
[2026-04-10T22:23:17,894-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 2ms    /manage/react/js/43811.a0606bf28469db7a80bb.js
[2026-04-10T22:23:17,895-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 2ms    /manage/react/js/90033.1a676846dcb01ce56fce.js
[2026-04-10T22:23:17,898-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 4ms    /manage/react/js/7407.eca22de77e78c742e4b3.js
[2026-04-10T22:23:17,900-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 8ms    /manage/react/js/9857.8d9ba2dd842e6efeb05f.js
[2026-04-10T22:23:17,901-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 5ms    /manage/react/js/38212.bad0e8361c08388dbeba.js
[2026-04-10T22:23:17,901-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 2ms    /manage/react/js/controller-warnings.df1d6a6a17e8e4c09e54.js
[2026-04-10T22:23:17,912-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 15ms   /manage/react/js/react-app-wrapper.c194a0ff428222d685e1.js
[2026-04-10T22:23:18,017-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 2ms    /manage/react/js/deprecated-redirector.30076878ab4f664e19f0.js
[2026-04-10T22:23:18,017-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 2ms    /manage/react/js/68350.f31704b66371c863605b.js
[2026-04-10T22:23:18,017-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 2ms    /manage/react/js/network-server-header.ff435536b1647777b610.js
[2026-04-10T22:23:18,017-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 2ms    /manage/react/js/side-nav.9ede2bdd0bb998c6441d.js
[2026-04-10T22:23:18,018-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 4ms    /manage/react/js/43020.74ed190771cb6c4befab.js
[2026-04-10T22:23:18,024-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 1ms    /manage/react/js/73740.fe6055c59493dd6844a9.js
[2026-04-10T22:23:18,024-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 1ms    /manage/react/js/modal-root.3a4b5228030a5ea9214f.js
[2026-04-10T22:23:18,024-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 1ms    /manage/react/js/40124.a2ad37008deafc6e6f1e.js
[2026-04-10T22:23:18,024-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 1ms    /manage/react/js/91912.bf1bb8b33d49604d4e2f.js
[2026-04-10T22:23:18,024-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 2ms    /manage/react/js/89195.08efa4263ef9588fa14b.js
[2026-04-10T22:23:18,029-07:00] [     172.19.0.1 -> webapi-2  ] GET   200 1ms    /manage/react/js/swai-etpro-adapter-injector.c2b63ad43b943da73bf1.js
[2026-04-10T22:23:18,029-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 1ms    /manage/react/js/property-panel-root.7c445961718cbbbc09cd.js
[2026-04-10T22:23:18,029-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 1ms    /manage/react/js/swai-routes-injector.7765dea8ee5840c46057.js
[2026-04-10T22:23:18,029-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 1ms    /manage/react/js/prefetcher.256ba215c3486390a20e.js
[2026-04-10T22:23:18,029-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 1ms    /manage/react/js/device-adoption-redirector.fb0291b56d0932aaf56c.js
[2026-04-10T22:23:18,035-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 2ms    /manage/react/js/search-tag-initiator.a4e951e097010d92b3ee.js
